"Municipio","Estacion","Fecha","Diametro aerodinamico","Medicion"
"Pereira","Centro","2013 Nov 07 12:00:00 AM","PM10","29.06"
"Pereira","Centro","2013 Nov 09 12:00:00 AM","PM10","26.13"
"Pereira","Centro","2013 Nov 11 12:00:00 AM","PM10","29.96"
"Pereira","Centro","2013 Nov 13 12:00:00 AM","PM10","15.89"
"Pereira","Centro","2013 Nov 15 12:00:00 AM","PM10","13.77"
"Pereira","Centro","2013 Nov 17 12:00:00 AM","PM10","18.04"
"Pereira","Centro","2013 Nov 19 12:00:00 AM","PM10","21.46"
"Pereira","Centro","2013 Nov 21 12:00:00 AM","PM10","24.68"
"Pereira","Centro","2013 Nov 23 12:00:00 AM","PM10","15.59"
"Pereira","Centro","2013 Nov 25 12:00:00 AM","PM10","28.22"
"Pereira","Centro","2013 Nov 27 12:00:00 AM","PM10","13.04"
"Pereira","Centro","2013 Nov 29 12:00:00 AM","PM10","21.99"
"Pereira","Centro","2013 Dec 01 12:00:00 AM","PM10","40.64"
"Pereira","Centro","2013 Dec 03 12:00:00 AM","PM10","28.81"
"Pereira","Centro","2013 Dec 05 12:00:00 AM","PM10","38.24"
"Pereira","Centro","2013 Dec 07 12:00:00 AM","PM10","21.97"
"Pereira","Centro","2013 Dec 09 12:00:00 AM","PM10","37.43"
"Pereira","Centro","2013 Dec 11 12:00:00 AM","PM10","23.97"
"Pereira","Centro","2013 Dec 13 12:00:00 AM","PM10","29.73"
"Pereira","Centro","2013 Dec 15 12:00:00 AM","PM10","35.92"
"Pereira","Centro","2013 Dec 17 12:00:00 AM","PM10","16.57"
"Pereira","Centro","2013 Dec 19 12:00:00 AM","PM10","45.29"
"Pereira","Centro","2013 Dec 21 12:00:00 AM","PM10","34.35"
"Pereira","Centro","2013 Dec 23 12:00:00 AM","PM10","43.28"
"Pereira","Centro","2013 Dec 25 12:00:00 AM","PM10","19.44"
"Pereira","Centro","2013 Dec 27 12:00:00 AM","PM10","24.03"
"Pereira","Centro","2013 Dec 29 12:00:00 AM","PM10","37.62"
"Pereira","Centro","2013 Dec 31 12:00:00 AM","PM10","30.97"
"Pereira","Centro","2014 Jan 02 12:00:00 AM","PM10","32.24"
"Pereira","Centro","2014 Jan 04 12:00:00 AM","PM10","17.74"
"Pereira","Centro","2014 Jan 06 12:00:00 AM","PM10","10.01"
"Pereira","Centro","2014 Jan 08 12:00:00 AM","PM10","30.32"
"Pereira","Centro","2014 Jan 10 12:00:00 AM","PM10","14.83"
"Pereira","Centro","2014 Jan 12 12:00:00 AM","PM10","18.19"
"Pereira","Centro","2014 Jan 14 12:00:00 AM","PM10","12.81"
"Pereira","Centro","2014 Jan 16 12:00:00 AM","PM10","20.37"
"Pereira","Centro","2014 Jan 18 12:00:00 AM","PM10","26.07"
"Pereira","Centro","2014 Jan 20 12:00:00 AM","PM10","30.77"
"Pereira","Centro","2014 Jan 22 12:00:00 AM","PM10","26.37"
"Pereira","Centro","2014 Jan 24 12:00:00 AM","PM10","22.86"
"Pereira","Centro","2014 Jan 26 12:00:00 AM","PM10","37.01"
"Pereira","Centro","2014 Jan 28 12:00:00 AM","PM10","29.92"
"Pereira","Centro","2014 Jan 30 12:00:00 AM","PM10","19.17"
"Pereira","Centro","2014 Feb 01 12:00:00 AM","PM10","34.37"
"Pereira","Centro","2014 Feb 03 12:00:00 AM","PM10","28.56"
"Pereira","Centro","2014 Feb 05 12:00:00 AM","PM10","17.28"
"Pereira","Centro","2014 Feb 07 12:00:00 AM","PM10","34.69"
"Pereira","Centro","2014 Feb 09 12:00:00 AM","PM10","9.74"
"Pereira","Centro","2014 Feb 11 12:00:00 AM","PM10","25.22"
"Pereira","Centro","2014 Feb 13 12:00:00 AM","PM10","8.83"
"Pereira","Centro","2014 Feb 15 12:00:00 AM","PM10","37.42"
"Pereira","Centro","2014 Feb 17 12:00:00 AM","PM10","27.06"
"Pereira","Centro","2014 Feb 19 12:00:00 AM","PM10","17.48"
"Pereira","Centro","2014 Feb 21 12:00:00 AM","PM10","27.65"
"Pereira","Centro","2014 Feb 23 12:00:00 AM","PM10","34.6"
"Pereira","Centro","2014 Feb 25 12:00:00 AM","PM10","24.24"
"Pereira","Centro","2014 Feb 27 12:00:00 AM","PM10","20.94"
"Pereira","Centro","2014 Mar 01 12:00:00 AM","PM10","14.27"
"Pereira","Centro","2014 Mar 03 12:00:00 AM","PM10","27.74"
"Pereira","Centro","2014 Mar 05 12:00:00 AM","PM10","34.19"
"Pereira","Centro","2014 Mar 07 12:00:00 AM","PM10","18.34"
"Pereira","Centro","2014 Mar 09 12:00:00 AM","PM10","13.01"
"Pereira","Centro","2014 Mar 11 12:00:00 AM","PM10","28.96"
"Pereira","Centro","2014 Mar 13 12:00:00 AM","PM10","25.58"
"Pereira","Centro","2014 Sep 18 12:00:00 AM","PM10","22.59"
"Pereira","Centro","2014 Sep 19 12:00:00 AM","PM10","23.28"
"Pereira","Centro","2014 Sep 20 12:00:00 AM","PM10","16.9"
"Pereira","Centro","2014 Sep 21 12:00:00 AM","PM10","22.43"
"Pereira","Centro","2014 Sep 22 12:00:00 AM","PM10","31.71"
"Pereira","Centro","2014 Sep 23 12:00:00 AM","PM10","25.92"
"Pereira","Centro","2014 Sep 24 12:00:00 AM","PM10","33.7"
"Pereira","Centro","2014 Sep 25 12:00:00 AM","PM10","30.99"
"Pereira","Centro","2014 Sep 26 12:00:00 AM","PM10","28.99"
"Pereira","Centro","2014 Sep 27 12:00:00 AM","PM10","24.31"
"Pereira","Centro","2014 Sep 28 12:00:00 AM","PM10","34.9"
"Pereira","Centro","2014 Sep 29 12:00:00 AM","PM10","32.74"
"Pereira","Centro","2014 Sep 30 12:00:00 AM","PM10","30.3"
"Pereira","Centro","2014 Oct 01 12:00:00 AM","PM10","38.62"
"Pereira","Centro","2014 Oct 02 12:00:00 AM","PM10","34.97"
"Pereira","Centro","2014 Oct 03 12:00:00 AM","PM10","37.16"
"Pereira","Centro","2014 Oct 04 12:00:00 AM","PM10","23.18"
"Pereira","Centro","2014 Oct 05 12:00:00 AM","PM10","32.82"
"Pereira","Centro","2014 Oct 06 12:00:00 AM","PM10","56.02"
"Pereira","Centro","2014 Oct 07 12:00:00 AM","PM10","32.27"
"Pereira","Centro","2014 Oct 08 12:00:00 AM","PM10","24.82"
"Pereira","Centro","2014 Oct 09 12:00:00 AM","PM10","52.55"
"Pereira","Centro","2014 Oct 10 12:00:00 AM","PM10","34.12"
"Pereira","Centro","2014 Oct 11 12:00:00 AM","PM10","26.81"
"Pereira","Centro","2014 Oct 12 12:00:00 AM","PM10","24.63"
"Pereira","Centro","2014 Oct 13 12:00:00 AM","PM10","38.67"
"Pereira","Centro","2014 Oct 14 12:00:00 AM","PM10","36.42"
"Pereira","Centro","2014 Oct 15 12:00:00 AM","PM10","29.97"
"Pereira","Centro","2014 Oct 16 12:00:00 AM","PM10","41.32"
"Pereira","Centro","2014 Oct 17 12:00:00 AM","PM10","34.9"
"Pereira","Centro","2014 Oct 18 12:00:00 AM","PM10","19.31"
"Pereira","Centro","2014 Oct 19 12:00:00 AM","PM10","36.2"
"Pereira","Centro","2014 Oct 20 12:00:00 AM","PM10","42.04"
"Pereira","Centro","2014 Oct 23 12:00:00 AM","PM10","37.01"
"Pereira","Centro","2014 Oct 24 12:00:00 AM","PM10","24.49"
"Pereira","Centro","2014 Oct 25 12:00:00 AM","PM10","12.81"
"Pereira","Centro","2014 Oct 27 12:00:00 AM","PM10","39.91"
"Pereira","Centro","2014 Oct 28 12:00:00 AM","PM10","60.25"
"Pereira","Centro","2014 Oct 31 12:00:00 AM","PM10","29.56"
"Pereira","Centro","2014 Nov 01 12:00:00 AM","PM10","20.84"
"Pereira","Centro","2014 Nov 02 12:00:00 AM","PM10","22.78"
"Pereira","Centro","2014 Nov 03 12:00:00 AM","PM10","36.67"
"Pereira","Centro","2014 Nov 04 12:00:00 AM","PM10","23.11"
"Pereira","Centro","2014 Nov 05 12:00:00 AM","PM10","26.51"
"Pereira","Centro","2014 Nov 06 12:00:00 AM","PM10","40.99"
"Pereira","Centro","2014 Nov 07 12:00:00 AM","PM10","19.29"
"Pereira","Centro","2014 Nov 08 12:00:00 AM","PM10","26.9"
"Pereira","Centro","2014 Nov 12 12:00:00 AM","PM10","32.58"
"Pereira","Centro","2014 Nov 14 12:00:00 AM","PM10","22.72"
"Pereira","Centro","2014 Nov 15 12:00:00 AM","PM10","37.6"
"Pereira","Centro","2014 Nov 16 12:00:00 AM","PM10","23.36"
"Pereira","Centro","2014 Nov 18 12:00:00 AM","PM10","30.83"
"Pereira","Centro","2014 Nov 19 12:00:00 AM","PM10","30.27"
"Pereira","Centro","2014 Nov 21 12:00:00 AM","PM10","24.38"
"Pereira","Centro","2014 Nov 22 12:00:00 AM","PM10","17.79"
"Pereira","Centro","2014 Nov 25 12:00:00 AM","PM10","18.33"
"Pereira","Centro","2014 Nov 26 12:00:00 AM","PM10","18.62"
"Pereira","Centro","2014 Nov 27 12:00:00 AM","PM10","32.1"
"Pereira","Centro","2014 Nov 28 12:00:00 AM","PM10","29.75"
"Pereira","Centro","2014 Nov 29 12:00:00 AM","PM10","23.92"
"Pereira","Centro","2014 Nov 30 12:00:00 AM","PM10","24.73"
"Pereira","Centro","2014 Dec 02 12:00:00 AM","PM10","25.94"
"Pereira","Centro","2014 Dec 03 12:00:00 AM","PM10","27.27"
"Pereira","Centro","2014 Dec 04 12:00:00 AM","PM10","30.11"
"Pereira","Centro","2014 Dec 08 12:00:00 AM","PM10","21.71"
"Pereira","Centro","2014 Dec 09 12:00:00 AM","PM10","19.74"
"Pereira","Centro","2014 Dec 10 12:00:00 AM","PM10","10.68"
"Pereira","Centro","2014 Dec 15 12:00:00 AM","PM10","21.45"
"Pereira","Centro","2014 Dec 16 12:00:00 AM","PM10","26.97"
"Pereira","Centro","2014 Dec 17 12:00:00 AM","PM10","22.82"
"Pereira","Centro","2014 Dec 18 12:00:00 AM","PM10","26.52"
"Pereira","Centro","2014 Dec 19 12:00:00 AM","PM10","27.72"
"Pereira","Centro","2014 Dec 20 12:00:00 AM","PM10","35.57"
"Pereira","Centro","2014 Dec 21 12:00:00 AM","PM10","16.73"
"Pereira","Centro","2014 Dec 22 12:00:00 AM","PM10","29.4"
"Pereira","Centro","2014 Dec 23 12:00:00 AM","PM10","34.73"
"Pereira","Centro","2015 Jan 01 12:00:00 AM","PM10","33.77"
"Pereira","Centro","2015 Jan 04 12:00:00 AM","PM10","21.89"
"Pereira","Centro","2015 Jan 05 12:00:00 AM","PM10","36.44"
"Pereira","Centro","2015 Jan 07 12:00:00 AM","PM10","35.25"
"Pereira","Centro","2015 Jan 08 12:00:00 AM","PM10","34.28"
"Pereira","Centro","2015 Jan 09 12:00:00 AM","PM10","52.21"
"Pereira","Centro","2015 Jan 16 12:00:00 AM","PM10","32.48"
"Pereira","Centro","2015 Jan 17 12:00:00 AM","PM10","24.07"
"Pereira","Centro","2015 Jan 18 12:00:00 AM","PM10","17.72"
"Pereira","Centro","2015 Jan 19 12:00:00 AM","PM10","25.49"
"Pereira","Centro","2015 Jan 20 12:00:00 AM","PM10","31.05"
"Pereira","Centro","2015 Sep 01 12:00:00 AM","PM10","33.59"
"Pereira","Centro","2015 Sep 02 12:00:00 AM","PM10","35.88"
"Pereira","Centro","2015 Sep 03 12:00:00 AM","PM10","32.23"
"Pereira","Centro","2015 Sep 04 12:00:00 AM","PM10","38.09"
"Pereira","Centro","2015 Sep 05 12:00:00 AM","PM10","29.9"
"Pereira","Centro","2015 Sep 06 12:00:00 AM","PM10","36.96"
"Pereira","Centro","2015 Sep 11 12:00:00 AM","PM10","23.73"
"Pereira","Centro","2015 Sep 12 12:00:00 AM","PM10","25.81"
"Pereira","Centro","2015 Sep 13 12:00:00 AM","PM10","25.18"
"Pereira","Centro","2015 Sep 14 12:00:00 AM","PM10","34.52"
"Pereira","Centro","2015 Sep 15 12:00:00 AM","PM10","47.9"
"Pereira","Centro","2015 Sep 16 12:00:00 AM","PM10","33.55"
"Pereira","Centro","2015 Sep 17 12:00:00 AM","PM10","33.67"
"Pereira","Centro","2015 Sep 18 12:00:00 AM","PM10","27.11"
"Pereira","Centro","2015 Sep 19 12:00:00 AM","PM10","43.34"
"Pereira","Centro","2015 Sep 20 12:00:00 AM","PM10","26.8"
"Pereira","Centro","2015 Sep 21 12:00:00 AM","PM10","33.04"
"Pereira","Centro","2015 Sep 22 12:00:00 AM","PM10","26.23"
"Pereira","Centro","2015 Sep 23 12:00:00 AM","PM10","15.17"
"Pereira","Centro","2015 Sep 24 12:00:00 AM","PM10","23.91"
"Pereira","Centro","2015 Sep 25 12:00:00 AM","PM10","33.3"
"Pereira","Centro","2015 Sep 26 12:00:00 AM","PM10","35.31"
"Pereira","Centro","2015 Sep 27 12:00:00 AM","PM10","26.77"
"Pereira","Centro","2015 Sep 28 12:00:00 AM","PM10","34.31"
"Pereira","Centro","2015 Sep 29 12:00:00 AM","PM10","42.6"
"Pereira","Centro","2015 Sep 30 12:00:00 AM","PM10","24.98"
"Pereira","Centro","2015 Oct 01 12:00:00 AM","PM10","18.77"
"Pereira","Centro","2015 Oct 02 12:00:00 AM","PM10","29.42"
"Pereira","Centro","2015 Oct 03 12:00:00 AM","PM10","25.49"
"Pereira","Centro","2015 Oct 05 12:00:00 AM","PM10","26.92"
"Pereira","Centro","2015 Oct 06 12:00:00 AM","PM10","30.75"
"Pereira","Centro","2015 Oct 07 12:00:00 AM","PM10","28.11"
"Pereira","Centro","2015 Oct 08 12:00:00 AM","PM10","37.8"
"Pereira","Centro","2015 Oct 09 12:00:00 AM","PM10","36.03"
"Pereira","Centro","2015 Oct 10 12:00:00 AM","PM10","21.8"
"Pereira","Centro","2015 Oct 11 12:00:00 AM","PM10","24.22"
"Pereira","Centro","2015 Oct 12 12:00:00 AM","PM10","28.93"
"Pereira","Centro","2015 Oct 13 12:00:00 AM","PM10","18.4"
"Pereira","Centro","2015 Oct 14 12:00:00 AM","PM10","29.94"
"Pereira","Centro","2015 Oct 15 12:00:00 AM","PM10","36.69"
"Pereira","Centro","2015 Oct 16 12:00:00 AM","PM10","26.78"
"Pereira","Centro","2015 Oct 17 12:00:00 AM","PM10","27.24"
"Pereira","Centro","2015 Oct 18 12:00:00 AM","PM10","26.04"
"Pereira","Centro","2015 Oct 19 12:00:00 AM","PM10","36.36"
"Pereira","Centro","2015 Oct 20 12:00:00 AM","PM10","34.34"
"Pereira","Centro","2015 Oct 21 12:00:00 AM","PM10","45.43"
"Pereira","Centro","2015 Oct 22 12:00:00 AM","PM10","40.29"
"Pereira","Centro","2015 Oct 23 12:00:00 AM","PM10","33.27"
"Pereira","Centro","2015 Oct 24 12:00:00 AM","PM10","25.17"
"Pereira","Centro","2015 Oct 25 12:00:00 AM","PM10","28.95"
"Pereira","Centro","2015 Oct 26 12:00:00 AM","PM10","31.95"
"Pereira","Centro","2015 Oct 27 12:00:00 AM","PM10","38.86"
"Pereira","Centro","2015 Oct 28 12:00:00 AM","PM10","33.18"
"Pereira","Centro","2015 Oct 29 12:00:00 AM","PM10","30.31"
"Pereira","Centro","2015 Oct 30 12:00:00 AM","PM10","29.53"
"Pereira","Centro","2015 Nov 01 12:00:00 AM","PM10","17.55"
"Pereira","Centro","2015 Nov 05 12:00:00 AM","PM10","31.51"
"Pereira","Centro","2015 Nov 07 12:00:00 AM","PM10","21.1"
"Pereira","Centro","2015 Nov 08 12:00:00 AM","PM10","22.3"
"Pereira","Centro","2015 Nov 09 12:00:00 AM","PM10","36.25"
"Pereira","Centro","2015 Nov 19 12:00:00 AM","PM10","27.91"
"Pereira","Centro","2015 Nov 20 12:00:00 AM","PM10","32.09"
"Pereira","Centro","2015 Nov 21 12:00:00 AM","PM10","26.09"
"Pereira","Centro","2015 Nov 22 12:00:00 AM","PM10","21.7"
"Pereira","Centro","2015 Nov 23 12:00:00 AM","PM10","30.68"
"Pereira","Centro","2015 Nov 24 12:00:00 AM","PM10","26.97"
"Pereira","Centro","2015 Nov 25 12:00:00 AM","PM10","26.27"
"Pereira","Centro","2015 Nov 26 12:00:00 AM","PM10","33.6"
"Pereira","Centro","2015 Nov 27 12:00:00 AM","PM10","30.72"
"Pereira","Centro","2015 Nov 28 12:00:00 AM","PM10","22.51"
"Pereira","Centro","2015 Nov 29 12:00:00 AM","PM10","23.87"
"Pereira","Centro","2015 Nov 30 12:00:00 AM","PM10","33.74"
"Pereira","Centro","2015 Dec 01 12:00:00 AM","PM10","35.49"
"Pereira","Centro","2015 Dec 02 12:00:00 AM","PM10","37.63"
"Pereira","Centro","2015 Dec 03 12:00:00 AM","PM10","47.27"
"Pereira","Centro","2015 Dec 04 12:00:00 AM","PM10","35.1"
"Pereira","Centro","2015 Dec 05 12:00:00 AM","PM10","25.48"
"Pereira","Centro","2015 Dec 06 12:00:00 AM","PM10","21.69"
"Pereira","Centro","2015 Dec 07 12:00:00 AM","PM10","28.99"
"Pereira","Centro","2015 Dec 12 12:00:00 AM","PM10","29.3"
"Pereira","Centro","2015 Dec 15 12:00:00 AM","PM10","32.91"
"Pereira","Centro","2015 Dec 16 12:00:00 AM","PM10","34"
"Pereira","Centro","2015 Dec 17 12:00:00 AM","PM10","32"
"Pereira","Centro","2015 Dec 18 12:00:00 AM","PM10","37.06"
"Pereira","Centro","2015 Dec 19 12:00:00 AM","PM10","24.63"
"Pereira","Centro","2015 Dec 20 12:00:00 AM","PM10","23.22"
"Pereira","Centro","2015 Dec 22 12:00:00 AM","PM10","24.96"
"Pereira","Centro","2015 Dec 23 12:00:00 AM","PM10","9.45"
"Pereira","Centro","2015 Dec 30 12:00:00 AM","PM10","31.57"
"Pereira","Centro","2015 Dec 31 12:00:00 AM","PM10","29.43"
"Pereira","Centro","2016 Jan 05 12:00:00 AM","PM10","23.65"
"Pereira","Centro","2016 Jan 06 12:00:00 AM","PM10","27"
"Pereira","Centro","2016 Jan 07 12:00:00 AM","PM10","38.19"
"Pereira","Centro","2016 Jan 08 12:00:00 AM","PM10","23.94"
"Pereira","Centro","2016 Jan 09 12:00:00 AM","PM10","35.69"
"Pereira","Centro","2016 Jan 10 12:00:00 AM","PM10","20.9"
"Pereira","Centro","2016 Jan 11 12:00:00 AM","PM10","27.12"
"Pereira","Centro","2016 Jan 12 12:00:00 AM","PM10","34.76"
"Pereira","Centro","2016 Jan 13 12:00:00 AM","PM10","48.71"
"Pereira","Centro","2016 Jan 14 12:00:00 AM","PM10","31.17"
"Pereira","Centro","2016 Jan 15 12:00:00 AM","PM10","34.76"
"Pereira","Centro","2016 Oct 15 12:00:00 AM","PM10","27.97"
"Pereira","Centro","2016 Oct 17 12:00:00 AM","PM10","22.81"
"Pereira","Centro","2016 Oct 19 12:00:00 AM","PM10","34.08"
"Pereira","Centro","2016 Oct 21 12:00:00 AM","PM10","33.15"
"Pereira","Centro","2016 Oct 23 12:00:00 AM","PM10","30.64"
"Pereira","Centro","2016 Oct 25 12:00:00 AM","PM10","36.59"
"Pereira","Centro","2016 Oct 27 12:00:00 AM","PM10","30.13"
"Pereira","Centro","2016 Oct 29 12:00:00 AM","PM10","21.11"
"Pereira","Centro","2016 Oct 31 12:00:00 AM","PM10","22.67"
"Pereira","Centro","2016 Nov 02 12:00:00 AM","PM10","25.86"
"Pereira","Centro","2016 Nov 04 12:00:00 AM","PM10","24.38"
"Pereira","Centro","2016 Nov 06 12:00:00 AM","PM10","17.01"
"Pereira","Centro","2016 Nov 08 12:00:00 AM","PM10","32.53"
"Pereira","Centro","2016 Nov 10 12:00:00 AM","PM10","31.64"
"Pereira","Centro","2016 Nov 12 12:00:00 AM","PM10","26.44"
"Pereira","Centro","2016 Nov 14 12:00:00 AM","PM10","12.3"
"Pereira","Centro","2016 Nov 16 12:00:00 AM","PM10","23.06"
"Pereira","Centro","2016 Nov 18 12:00:00 AM","PM10","22.58"
"Pereira","Centro","2016 Nov 20 12:00:00 AM","PM10","15.97"
"Pereira","Centro","2016 Nov 22 12:00:00 AM","PM10","34.7"
"Pereira","Centro","2016 Nov 24 12:00:00 AM","PM10","35.28"
"Pereira","Centro","2016 Nov 26 12:00:00 AM","PM10","22.37"
"Pereira","Centro","2016 Nov 28 12:00:00 AM","PM10","19.67"
"Pereira","Centro","2016 Nov 30 12:00:00 AM","PM10","33.37"
"Pereira","Centro","2016 Dec 02 12:00:00 AM","PM10","32.73"
"Pereira","Centro","2016 Dec 04 12:00:00 AM","PM10","31.91"
"Pereira","Centro","2016 Dec 06 12:00:00 AM","PM10","24.97"
"Pereira","Centro","2016 Dec 08 12:00:00 AM","PM10","29.29"
"Pereira","Centro","2016 Dec 10 12:00:00 AM","PM10","26.81"
"Pereira","Centro","2016 Dec 12 12:00:00 AM","PM10","33.3"
"Pereira","Centro","2016 Dec 14 12:00:00 AM","PM10","42.09"
"Pereira","Centro","2016 Dec 16 12:00:00 AM","PM10","31.65"
"Pereira","Centro","2016 Dec 18 12:00:00 AM","PM10","13.03"
"Pereira","Centro","2016 Dec 20 12:00:00 AM","PM10","28.14"
"Pereira","Centro","2016 Dec 22 12:00:00 AM","PM10","30.55"
"Pereira","Centro","2016 Dec 24 12:00:00 AM","PM10","33.87"
"Pereira","Centro","2016 Dec 26 12:00:00 AM","PM10","32.07"
"Pereira","Centro","2016 Dec 28 12:00:00 AM","PM10","29.23"
"Pereira","Centro","2016 Dec 30 12:00:00 AM","PM10","33.69"
"Pereira","Centro","2017 Jan 01 12:00:00 AM","PM10","26.57"
"Pereira","Centro","2017 Jan 03 12:00:00 AM","PM10","34.6"
"Pereira","Centro","2017 Jan 05 12:00:00 AM","PM10","26.19"
"Pereira","Centro","2017 Jan 07 12:00:00 AM","PM10","22.6"
"Pereira","Centro","2017 Jul 20 12:00:00 AM","PM10","33.34"
"Pereira","Centro","2017 Jul 22 12:00:00 AM","PM10","28.24"
"Pereira","Centro","2017 Jul 24 12:00:00 AM","PM10","25.41"
"Pereira","Centro","2017 Jul 26 12:00:00 AM","PM10","26.88"
"Pereira","Centro","2017 Jul 28 12:00:00 AM","PM10","33.27"
"Pereira","Centro","2017 Jul 30 12:00:00 AM","PM10","23.46"
"Pereira","Centro","2017 Aug 01 12:00:00 AM","PM10","35.72"
"Pereira","Centro","2017 Aug 03 12:00:00 AM","PM10","33"
"Pereira","Centro","2017 Aug 05 12:00:00 AM","PM10","30.14"
"Pereira","Centro","2017 Aug 07 12:00:00 AM","PM10","24.01"
"Pereira","Centro","2017 Aug 09 12:00:00 AM","PM10","31.42"
"Pereira","Centro","2017 Aug 11 12:00:00 AM","PM10","29.58"
"Pereira","Centro","2017 Aug 13 12:00:00 AM","PM10","18.19"
"Pereira","Centro","2017 Aug 15 12:00:00 AM","PM10","26.66"
"Pereira","Centro","2017 Aug 17 12:00:00 AM","PM10","25.98"
"Pereira","Centro","2017 Aug 19 12:00:00 AM","PM10","18.35"
"Pereira","Centro","2017 Aug 21 12:00:00 AM","PM10","17.72"
"Pereira","Centro","2017 Aug 23 12:00:00 AM","PM10","25.8"
"Pereira","Centro","2017 Sep 02 12:00:00 AM","PM10","30.69"
"Pereira","Centro","2017 Sep 04 12:00:00 AM","PM10","28.09"
"Pereira","Centro","2017 Sep 06 12:00:00 AM","PM10","26.87"
"Pereira","Centro","2017 Sep 08 12:00:00 AM","PM10","22.69"
"Pereira","Centro","2017 Sep 10 12:00:00 AM","PM10","12.65"
"Pereira","Centro","2017 Sep 12 12:00:00 AM","PM10","22.63"
"Pereira","Centro","2017 Sep 14 12:00:00 AM","PM10","24.64"
"Pereira","Centro","2017 Sep 16 12:00:00 AM","PM10","25.6"
"Pereira","Centro","2017 Sep 18 12:00:00 AM","PM10","28.17"
"Pereira","Centro","2017 Sep 20 12:00:00 AM","PM10","30.82"
"Pereira","Centro","2017 Sep 22 12:00:00 AM","PM10","33.59"
"Pereira","Centro","2017 Sep 24 12:00:00 AM","PM10","23.06"
"Pereira","Centro","2017 Sep 26 12:00:00 AM","PM10","15.06"
"Pereira","Centro","2017 Sep 28 12:00:00 AM","PM10","11.96"
"Pereira","Centro","2017 Sep 30 12:00:00 AM","PM10","16.06"
"Pereira","Centro","2017 Oct 02 12:00:00 AM","PM10","16.78"
"Pereira","Centro","2017 Oct 04 12:00:00 AM","PM10","23.14"
"Pereira","Centro","2017 Oct 06 12:00:00 AM","PM10","23.87"
"Pereira","Centro","2017 Oct 08 12:00:00 AM","PM10","20.81"
"Pereira","Centro","2017 Oct 10 12:00:00 AM","PM10","25.42"
"Pereira","Centro","2017 Oct 12 12:00:00 AM","PM10","25.76"
"Pereira","Centro","2017 Oct 14 12:00:00 AM","PM10","22.14"
"Pereira","Centro","2017 Oct 16 12:00:00 AM","PM10","26.34"
"Pereira","Centro","2017 Oct 18 12:00:00 AM","PM10","25.01"
"Pereira","Centro","2017 Oct 20 12:00:00 AM","PM10","26.15"
"Pereira","Centro","2017 Oct 22 12:00:00 AM","PM10","19.44"
"Pereira","Centro","2017 Oct 24 12:00:00 AM","PM10","23.67"
"Pereira","Centro","2017 Oct 26 12:00:00 AM","PM10","29.31"
"Pereira","Centro","2017 Oct 28 12:00:00 AM","PM10","14.72"
"Pereira","Centro","2017 Oct 30 12:00:00 AM","PM10","15.45"
"Pereira","Centro","2017 Nov 01 12:00:00 AM","PM10","32.33"
"Pereira","Centro","2017 Nov 03 12:00:00 AM","PM10","17.53"
"Pereira","Centro","2017 Nov 05 12:00:00 AM","PM10","23.03"
"Pereira","Centro","2017 Nov 07 12:00:00 AM","PM10","19.1"
"Pereira","Centro","2017 Nov 09 12:00:00 AM","PM10","13.5"
"Pereira","Centro","2017 Nov 11 12:00:00 AM","PM10","13.81"
"Pereira","Centro","2017 Nov 13 12:00:00 AM","PM10","16.3"
"Pereira","Centro","2017 Nov 15 12:00:00 AM","PM10","9.44"
"Pereira","Centro","2017 Nov 17 12:00:00 AM","PM10","17.97"
"Pereira","Centro","2017 Nov 19 12:00:00 AM","PM10","27.71"
"Pereira","Centro","2017 Nov 21 12:00:00 AM","PM10","10.25"
"Pereira","Centro","2017 Nov 23 12:00:00 AM","PM10","13.92"
"Pereira","Centro","2017 Nov 25 12:00:00 AM","PM10","22.36"
"Pereira","Centro","2017 Nov 27 12:00:00 AM","PM10","19.72"
"Pereira","Centro","2017 Nov 29 12:00:00 AM","PM10","19.48"
"Pereira","Centro","2017 Dec 01 12:00:00 AM","PM10","21.56"
"Pereira","Centro","2017 Dec 03 12:00:00 AM","PM10","21.25"
"Pereira","Centro","2017 Dec 05 12:00:00 AM","PM10","19.96"
"Pereira","Centro","2017 Dec 07 12:00:00 AM","PM10","16.89"
"Pereira","Centro","2017 Dec 09 12:00:00 AM","PM10","12.87"
"Pereira","Centro","2017 Dec 11 12:00:00 AM","PM10","6.63"
"Pereira","Centro","2017 Dec 13 12:00:00 AM","PM10","23.79"
"Pereira","Centro","2017 Dec 15 12:00:00 AM","PM10","20.8"
"Pereira","Centro","2017 Dec 17 12:00:00 AM","PM10","21.96"
"Pereira","Centro","2017 Dec 19 12:00:00 AM","PM10","25.36"
"Pereira","Centro","2017 Dec 21 12:00:00 AM","PM10","27.24"
"Pereira","Centro","2017 Dec 23 12:00:00 AM","PM10","22.61"
"Pereira","Centro","2017 Dec 25 12:00:00 AM","PM10","19.93"
"Pereira","Centro","2017 Dec 27 12:00:00 AM","PM10","19.19"
"Pereira","Centro","2017 Dec 29 12:00:00 AM","PM10","14.39"
